OrderID,Product,Category,Brand,Platform,City,Price,Quantity,TotalAmount,Rating,Reviews,OrderDate,year,month,month_name,quarter,calculated_amount
ORD105306,Smartwatch FitPro,Wearables,FitPro,Souq,Alexandria,9870.68,5,49353.4,4.96,4150,6/8/2024,2024,6,June,2024Q2,49353.4
ORD105307,Adidas Running Shoes,Fashion,Adidas,Amazon,Alexandria,16511.54,2,33023.08,1.6,2014,4/16/2024,2024,4,April,2024Q2,33023.08
ORD105308,Nike Air Max,Fashion,Nike,Souq,Alexandria,13719.74,1,13719.74,4.46,3134,3/3/2024,2024,3,March,2024Q1,13719.74
ORD105309,Dell Inspiron 3501,Computers,Dell,Jumia,Cairo,1369.89,3,4109.67,2.18,818,7/12/2024,2024,7,July,2024Q3,4109.67
ORD105310,Nike Air Max,Fashion,Nike,Jumia,Giza,17600.16,1,17600.16,1.12,692,9/23/2024,2024,9,September,2024Q3,17600.16
ORD105311,Bluetooth Headset,Accessories,JBL,Amazon,Alexandria,15960.91,1,15960.91,2.94,3259,2/15/2024,2024,2,February,2024Q1,15960.91
ORD105312,T-shirt Cotton,Fashion,Generic,Amazon,Cairo,19005.11,1,19005.11,2.83,1360,5/27/2024,2024,5,May,2024Q2,19005.11
ORD105313,T-shirt Cotton,Fashion,Generic,Souq,Giza,2201.36,1,2201.36,4.93,3116,7/21/2024,2024,7,July,2024Q3,2201.36
ORD105314,HP Pavilion Laptop,Computers,HP,Souq,Riyadh,7592.81,3,22778.43,3.1,4024,7/24/2024,2024,7,July,2024Q3,22778.43
ORD105315,iPhone 13,Electronics,Apple,Amazon,Alexandria,3639.29,5,18196.45,3.26,95,5/29/2024,2024,5,May,2024Q2,18196.45
ORD105316,Nike Air Max,Fashion,Nike,Jumia,Dubai,2979.19,4,11916.76,1.25,1631,2/16/2024,2024,2,February,2024Q1,11916.76
ORD105317,HP Pavilion Laptop,Computers,HP,Jumia,Riyadh,15579.06,5,77895.3,1.16,4788,4/23/2024,2024,4,April,2024Q2,77895.3
ORD105318,Samsung Galaxy A14,Electronics,Samsung,Amazon,Alexandria,1034.6,3,3103.8,4.86,1838,2/9/2024,2024,2,February,2024Q1,3103.8
ORD105319,Bluetooth Headset,Accessories,JBL,Jumia,Dubai,19463.33,4,77853.32,4.9,2879,8/7/2024,2024,8,August,2024Q3,77853.32
ORD105320,Smartwatch FitPro,Wearables,FitPro,Amazon,Cairo,10352.85,3,31058.55,3.65,202,5/11/2024,2024,5,May,2024Q2,31058.55
ORD105321,HP Pavilion Laptop,Computers,HP,Amazon,Riyadh,3254.14,5,16270.7,3.4,922,10/12/2024,2024,10,October,2024Q4,16270.7
ORD105322,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Dubai,16515.71,2,33031.42,3.37,816,6/28/2024,2024,6,June,2024Q2,33031.42
ORD105323,Dell Inspiron 3501,Computers,Dell,Souq,Alexandria,5343.91,3,16031.73,2.64,3654,5/3/2024,2024,5,May,2024Q2,16031.73
ORD105324,Samsung Galaxy A14,Electronics,Samsung,Jumia,Alexandria,5093.45,3,15280.35,4.25,1163,10/1/2024,2024,10,October,2024Q4,15280.35
ORD105325,Smartwatch FitPro,Wearables,FitPro,Jumia,Riyadh,18834.03,3,56502.09,2.08,1982,8/2/2024,2024,8,August,2024Q3,56502.09
ORD105326,HP Pavilion Laptop,Computers,HP,Souq,Dubai,7014.9,3,21044.7,2.51,2956,5/3/2024,2024,5,May,2024Q2,21044.7
ORD105327,T-shirt Cotton,Fashion,Generic,Amazon,Alexandria,17628.98,1,17628.98,2.88,3887,8/13/2024,2024,8,August,2024Q3,17628.98
ORD105328,Dell Inspiron 3501,Computers,Dell,Jumia,Riyadh,13354.99,4,53419.96,2.04,4505,11/15/2024,2024,11,November,2024Q4,53419.96
ORD105329,Nike Air Max,Fashion,Nike,Souq,Cairo,12205.91,3,36617.73,1.49,3284,10/4/2024,2024,10,October,2024Q4,36617.73
ORD105330,Bluetooth Headset,Accessories,JBL,Souq,Casablanca,3001.23,1,3001.23,2.22,3664,9/6/2024,2024,9,September,2024Q3,3001.23
ORD105331,Smartwatch FitPro,Wearables,FitPro,Souq,Alexandria,8584.6,1,8584.6,1.25,4832,3/11/2024,2024,3,March,2024Q1,8584.6
ORD105332,Bluetooth Headset,Accessories,JBL,Jumia,Giza,15037.99,4,60151.96,2.44,520,11/15/2024,2024,11,November,2024Q4,60151.96
ORD105333,Samsung Galaxy A14,Electronics,Samsung,Amazon,Cairo,12167.8,3,36503.4,1.37,2029,8/4/2024,2024,8,August,2024Q3,36503.4
ORD105334,Dell Inspiron 3501,Computers,Dell,Jumia,Cairo,3761.99,5,18809.95,2.74,2790,9/1/2024,2024,9,September,2024Q3,18809.95
ORD105335,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,1687.85,2,3375.7,1.76,4659,7/7/2024,2024,7,July,2024Q3,3375.7
ORD105336,T-shirt Cotton,Fashion,Generic,Amazon,Casablanca,17698.47,1,17698.47,2.38,2170,1/7/2024,2024,1,January,2024Q1,17698.47
ORD105337,Smartwatch FitPro,Wearables,FitPro,Jumia,Dubai,10466.33,1,10466.33,2.75,3941,9/3/2024,2024,9,September,2024Q3,10466.33
ORD105338,T-shirt Cotton,Fashion,Generic,Souq,Dubai,1247.53,5,6237.65,4.24,3841,3/15/2024,2024,3,March,2024Q1,6237.65
ORD105339,Dell Inspiron 3501,Computers,Dell,Amazon,Dubai,15371.58,4,61486.32,1.32,3839,10/24/2024,2024,10,October,2024Q4,61486.32
ORD105340,Smartwatch FitPro,Wearables,FitPro,Souq,Giza,10024.61,4,40098.44,3.12,486,8/2/2024,2024,8,August,2024Q3,40098.44
ORD105341,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Cairo,14471.43,4,57885.72,2.21,4914,1/19/2024,2024,1,January,2024Q1,57885.72
ORD105342,Adidas Running Shoes,Fashion,Adidas,Souq,Casablanca,15191.52,1,15191.52,3.31,3817,3/30/2024,2024,3,March,2024Q1,15191.52
ORD105343,Adidas Running Shoes,Fashion,Adidas,Amazon,Riyadh,15142.76,1,15142.76,4.84,3931,11/27/2024,2024,11,November,2024Q4,15142.76
ORD105344,Smartwatch FitPro,Wearables,FitPro,Souq,Giza,8135.4,1,8135.4,1.29,2258,10/6/2024,2024,10,October,2024Q4,8135.4
ORD105345,Dell Inspiron 3501,Computers,Dell,Souq,Giza,3127.84,5,15639.2,1.73,3819,11/14/2024,2024,11,November,2024Q4,15639.2
ORD105346,Bluetooth Headset,Accessories,JBL,Amazon,Cairo,2417.15,1,2417.15,4.86,4557,11/14/2024,2024,11,November,2024Q4,2417.15
ORD105347,Dell Inspiron 3501,Computers,Dell,Amazon,Cairo,15239.45,4,60957.8,2.48,4098,11/13/2024,2024,11,November,2024Q4,60957.8
ORD105348,Bluetooth Headset,Accessories,JBL,Souq,Cairo,18877.34,4,75509.36,4.64,3983,4/8/2024,2024,4,April,2024Q2,75509.36
ORD105349,Smartwatch FitPro,Wearables,FitPro,Souq,Alexandria,15917.94,1,15917.94,3.14,2240,11/24/2024,2024,11,November,2024Q4,15917.94
ORD105350,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Cairo,7170.93,5,35854.65,3.23,48,12/1/2024,2024,12,December,2024Q4,35854.65
ORD105351,Adidas Running Shoes,Fashion,Adidas,Souq,Giza,3899.71,2,7799.42,2.72,2478,9/13/2024,2024,9,September,2024Q3,7799.42
ORD105352,T-shirt Cotton,Fashion,Generic,Souq,Cairo,16553.53,5,82767.65,1.1,2101,2/21/2024,2024,2,February,2024Q1,82767.65
ORD105353,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Cairo,4769.29,1,4769.29,1.19,4033,2/13/2024,2024,2,February,2024Q1,4769.29
ORD105354,iPhone 13,Electronics,Apple,Souq,Alexandria,16528.96,5,82644.8,1.22,2144,8/24/2024,2024,8,August,2024Q3,82644.8
ORD105355,iPhone 13,Electronics,Apple,Amazon,Riyadh,8755.84,1,8755.84,1.61,4237,12/24/2024,2024,12,December,2024Q4,8755.84
ORD105356,Bluetooth Headset,Accessories,JBL,Jumia,Casablanca,6436.58,2,12873.16,2.72,1395,5/5/2024,2024,5,May,2024Q2,12873.16
ORD105357,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Dubai,883.55,2,1767.1,4.52,3047,6/5/2024,2024,6,June,2024Q2,1767.1
ORD105358,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Dubai,16049.75,3,48149.25,2.63,2350,11/13/2024,2024,11,November,2024Q4,48149.25
ORD105359,Smartwatch FitPro,Wearables,FitPro,Souq,Casablanca,16306.03,3,48918.09,3.36,870,8/13/2024,2024,8,August,2024Q3,48918.09
ORD105360,Nike Air Max,Fashion,Nike,Amazon,Riyadh,7838.38,4,31353.52,2.61,1751,12/15/2024,2024,12,December,2024Q4,31353.52
ORD105361,Dell Inspiron 3501,Computers,Dell,Amazon,Casablanca,12780.29,4,51121.16,3.24,2980,10/3/2024,2024,10,October,2024Q4,51121.16
ORD105362,Adidas Running Shoes,Fashion,Adidas,Souq,Riyadh,5815.46,5,29077.3,2.54,3586,10/21/2024,2024,10,October,2024Q4,29077.3
ORD105363,Smartwatch FitPro,Wearables,FitPro,Jumia,Dubai,11040.53,2,22081.06,3.65,633,8/24/2024,2024,8,August,2024Q3,22081.06
ORD105364,Smartwatch FitPro,Wearables,FitPro,Amazon,Giza,8646.45,2,17292.9,4.05,363,9/28/2024,2024,9,September,2024Q3,17292.9
ORD105365,T-shirt Cotton,Fashion,Generic,Amazon,Giza,12553.76,1,12553.76,2.09,1837,10/5/2024,2024,10,October,2024Q4,12553.76
ORD105366,Bluetooth Headset,Accessories,JBL,Amazon,Alexandria,16901.45,4,67605.8,3.41,2265,2/24/2024,2024,2,February,2024Q1,67605.8
ORD105367,Bluetooth Headset,Accessories,JBL,Souq,Giza,16149.29,4,64597.16,3.4,2948,3/5/2024,2024,3,March,2024Q1,64597.16
ORD105368,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Casablanca,17300.95,5,86504.75,4.46,2772,7/6/2024,2024,7,July,2024Q3,86504.75
ORD105369,Samsung Galaxy A14,Electronics,Samsung,Jumia,Casablanca,8117.05,2,16234.1,4.4,1282,9/2/2024,2024,9,September,2024Q3,16234.1
ORD105370,Samsung Galaxy A14,Electronics,Samsung,Souq,Alexandria,12668.25,1,12668.25,3.75,487,2/17/2024,2024,2,February,2024Q1,12668.25
ORD105371,Nike Air Max,Fashion,Nike,Jumia,Giza,1609.03,5,8045.15,1.19,4447,1/11/2024,2024,1,January,2024Q1,8045.15
ORD105372,Dell Inspiron 3501,Computers,Dell,Amazon,Dubai,1510.02,2,3020.04,1.31,2789,12/10/2024,2024,12,December,2024Q4,3020.04
ORD105373,Bluetooth Headset,Accessories,JBL,Jumia,Riyadh,14921.12,2,29842.24,2.1,3935,4/17/2024,2024,4,April,2024Q2,29842.24
ORD105374,Samsung Galaxy A14,Electronics,Samsung,Jumia,Casablanca,13053.11,2,26106.22,4.85,3762,8/13/2024,2024,8,August,2024Q3,26106.22
ORD105375,Samsung Galaxy A14,Electronics,Samsung,Souq,Alexandria,4707.72,5,23538.6,3.16,3975,5/27/2024,2024,5,May,2024Q2,23538.6
ORD105376,Adidas Running Shoes,Fashion,Adidas,Jumia,Riyadh,5535.57,2,11071.14,3.43,1847,11/6/2024,2024,11,November,2024Q4,11071.14
ORD105377,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Cairo,16341.44,1,16341.44,4.68,395,3/10/2024,2024,3,March,2024Q1,16341.44
ORD105378,Bluetooth Headset,Accessories,JBL,Souq,Casablanca,3324.61,1,3324.61,4.67,3676,4/17/2024,2024,4,April,2024Q2,3324.61
ORD105379,Bluetooth Headset,Accessories,JBL,Amazon,Riyadh,11406.87,1,11406.87,3.25,3406,10/21/2024,2024,10,October,2024Q4,11406.87
ORD105380,HP Pavilion Laptop,Computers,HP,Amazon,Cairo,1434.5,4,5738,2.13,3266,12/2/2024,2024,12,December,2024Q4,5738
ORD105381,HP Pavilion Laptop,Computers,HP,Amazon,Alexandria,1802.19,4,7208.76,1.75,871,10/27/2024,2024,10,October,2024Q4,7208.76
ORD105382,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,3747.55,5,18737.75,3.04,1857,2/29/2024,2024,2,February,2024Q1,18737.75
ORD105383,Nike Air Max,Fashion,Nike,Souq,Dubai,1757.98,3,5273.94,1.47,3759,8/29/2024,2024,8,August,2024Q3,5273.94
ORD105384,Bluetooth Headset,Accessories,JBL,Amazon,Riyadh,9737.65,5,48688.25,4.74,2103,11/6/2024,2024,11,November,2024Q4,48688.25
ORD105385,Samsung Galaxy A14,Electronics,Samsung,Amazon,Riyadh,13187.94,2,26375.88,2.24,375,7/27/2024,2024,7,July,2024Q3,26375.88
ORD105386,Nike Air Max,Fashion,Nike,Souq,Dubai,12917.11,2,25834.22,4.79,645,12/5/2024,2024,12,December,2024Q4,25834.22
ORD105387,T-shirt Cotton,Fashion,Generic,Amazon,Alexandria,1371.94,5,6859.7,1.84,3815,9/29/2024,2024,9,September,2024Q3,6859.7
ORD105388,Samsung Galaxy A14,Electronics,Samsung,Souq,Dubai,6107.89,3,18323.67,2.69,3042,10/19/2024,2024,10,October,2024Q4,18323.67
ORD105389,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Giza,16564.58,4,66258.32,1.14,4105,10/4/2024,2024,10,October,2024Q4,66258.32
ORD105390,Smartwatch FitPro,Wearables,FitPro,Souq,Cairo,16444.79,2,32889.58,2.45,2655,10/13/2024,2024,10,October,2024Q4,32889.58
ORD105391,Adidas Running Shoes,Fashion,Adidas,Jumia,Alexandria,10185.84,2,20371.68,2.21,3234,4/19/2024,2024,4,April,2024Q2,20371.68
ORD105392,Samsung Galaxy A14,Electronics,Samsung,Amazon,Giza,18698.36,2,37396.72,3.26,3913,4/24/2024,2024,4,April,2024Q2,37396.72
ORD105393,iPhone 13,Electronics,Apple,Souq,Alexandria,16295.96,4,65183.84,2.43,4197,5/19/2024,2024,5,May,2024Q2,65183.84
ORD105394,Adidas Running Shoes,Fashion,Adidas,Amazon,Alexandria,12408.38,1,12408.38,1.74,360,11/12/2024,2024,11,November,2024Q4,12408.38
ORD105395,Dell Inspiron 3501,Computers,Dell,Jumia,Alexandria,179.33,3,537.99,4.3,3650,5/30/2024,2024,5,May,2024Q2,537.99
ORD105396,iPhone 13,Electronics,Apple,Souq,Cairo,13780.54,4,55122.16,1.97,4010,4/29/2024,2024,4,April,2024Q2,55122.16
ORD105397,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Alexandria,2755.83,4,11023.32,1.48,4337,8/2/2024,2024,8,August,2024Q3,11023.32
ORD105398,iPhone 13,Electronics,Apple,Amazon,Cairo,18229.8,4,72919.2,1.46,1020,12/1/2024,2024,12,December,2024Q4,72919.2
ORD105399,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Riyadh,18673.02,5,93365.1,4.21,2426,10/9/2024,2024,10,October,2024Q4,93365.1
ORD105400,iPhone 13,Electronics,Apple,Jumia,Casablanca,8896.31,3,26688.93,3.43,4994,11/16/2024,2024,11,November,2024Q4,26688.93
ORD105401,HP Pavilion Laptop,Computers,HP,Souq,Dubai,3588.18,4,14352.72,4.84,4529,1/27/2024,2024,1,January,2024Q1,14352.72
ORD105402,iPhone 13,Electronics,Apple,Jumia,Alexandria,12198.52,3,36595.56,2.73,1743,3/28/2024,2024,3,March,2024Q1,36595.56
ORD105403,Smartwatch FitPro,Wearables,FitPro,Souq,Casablanca,1252.52,2,2505.04,4.26,2310,3/21/2024,2024,3,March,2024Q1,2505.04
ORD105404,Nike Air Max,Fashion,Nike,Amazon,Alexandria,13694.25,1,13694.25,4.77,2317,8/19/2024,2024,8,August,2024Q3,13694.25
ORD105405,T-shirt Cotton,Fashion,Generic,Amazon,Casablanca,4856,4,19424,2.52,4391,7/19/2024,2024,7,July,2024Q3,19424
ORD105406,Bluetooth Headset,Accessories,JBL,Amazon,Giza,8782.23,2,17564.46,1.64,1547,2/4/2024,2024,2,February,2024Q1,17564.46
ORD105407,T-shirt Cotton,Fashion,Generic,Jumia,Riyadh,1677.05,4,6708.2,3.76,809,3/27/2024,2024,3,March,2024Q1,6708.2
ORD105408,iPhone 13,Electronics,Apple,Jumia,Casablanca,810.37,1,810.37,1.7,4121,3/19/2024,2024,3,March,2024Q1,810.37
ORD105409,Bluetooth Headset,Accessories,JBL,Souq,Alexandria,9452.79,1,9452.79,5,3573,7/25/2024,2024,7,July,2024Q3,9452.79
ORD105410,T-shirt Cotton,Fashion,Generic,Amazon,Casablanca,3675.61,3,11026.83,1.62,141,12/18/2024,2024,12,December,2024Q4,11026.83
ORD105411,Samsung Galaxy A14,Electronics,Samsung,Amazon,Alexandria,3468.16,5,17340.8,1.41,3239,12/4/2024,2024,12,December,2024Q4,17340.8
ORD105412,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Casablanca,2904.23,4,11616.92,1.8,3523,2/22/2024,2024,2,February,2024Q1,11616.92
ORD105413,Adidas Running Shoes,Fashion,Adidas,Amazon,Dubai,1228.71,1,1228.71,4.83,3808,3/22/2024,2024,3,March,2024Q1,1228.71
ORD105414,Adidas Running Shoes,Fashion,Adidas,Amazon,Riyadh,6662.55,4,26650.2,3.07,2107,10/18/2024,2024,10,October,2024Q4,26650.2
ORD105415,Dell Inspiron 3501,Computers,Dell,Amazon,Riyadh,5349.21,2,10698.42,2.99,3649,9/30/2024,2024,9,September,2024Q3,10698.42
ORD105416,iPhone 13,Electronics,Apple,Jumia,Alexandria,10376.37,2,20752.74,3.44,1336,1/25/2024,2024,1,January,2024Q1,20752.74
ORD105417,Bluetooth Headset,Accessories,JBL,Amazon,Riyadh,17068.29,5,85341.45,3.86,3456,7/8/2024,2024,7,July,2024Q3,85341.45
ORD105418,Smartwatch FitPro,Wearables,FitPro,Amazon,Giza,6001.45,2,12002.9,1.92,3418,5/5/2024,2024,5,May,2024Q2,12002.9
ORD105419,Samsung Galaxy A14,Electronics,Samsung,Souq,Alexandria,3624.6,3,10873.8,3.27,2856,3/21/2024,2024,3,March,2024Q1,10873.8
ORD105420,HP Pavilion Laptop,Computers,HP,Souq,Alexandria,7072.67,1,7072.67,2.2,2558,12/2/2024,2024,12,December,2024Q4,7072.67
ORD105421,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Giza,13567.69,1,13567.69,1.87,1214,1/17/2024,2024,1,January,2024Q1,13567.69
ORD105422,HP Pavilion Laptop,Computers,HP,Amazon,Alexandria,332.38,2,664.76,3.42,947,3/24/2024,2024,3,March,2024Q1,664.76
ORD105423,Smartwatch FitPro,Wearables,FitPro,Souq,Casablanca,7317.61,4,29270.44,2.34,3952,8/11/2024,2024,8,August,2024Q3,29270.44
ORD105424,Smartwatch FitPro,Wearables,FitPro,Jumia,Casablanca,3755.61,3,11266.83,1.44,4342,7/7/2024,2024,7,July,2024Q3,11266.83
ORD105425,Smartwatch FitPro,Wearables,FitPro,Souq,Cairo,5183.22,4,20732.88,3.6,2106,11/28/2024,2024,11,November,2024Q4,20732.88
ORD105426,Bluetooth Headset,Accessories,JBL,Souq,Cairo,6101.3,4,24405.2,4.2,2270,11/2/2024,2024,11,November,2024Q4,24405.2
ORD105427,Adidas Running Shoes,Fashion,Adidas,Jumia,Giza,18622.82,4,74491.28,3.59,281,10/2/2024,2024,10,October,2024Q4,74491.28
ORD105428,Nike Air Max,Fashion,Nike,Amazon,Casablanca,8807.57,2,17615.14,1.45,4699,10/27/2024,2024,10,October,2024Q4,17615.14
ORD105429,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Dubai,11880.72,3,35642.16,4.4,1114,10/5/2024,2024,10,October,2024Q4,35642.16
ORD105430,Adidas Running Shoes,Fashion,Adidas,Souq,Riyadh,7120.62,3,21361.86,4.04,473,7/25/2024,2024,7,July,2024Q3,21361.86
ORD105431,Smartwatch FitPro,Wearables,FitPro,Amazon,Casablanca,15491.21,3,46473.63,3.94,4249,9/11/2024,2024,9,September,2024Q3,46473.63
ORD105432,Smartwatch FitPro,Wearables,FitPro,Amazon,Alexandria,2808.51,4,11234.04,1.17,4903,4/30/2024,2024,4,April,2024Q2,11234.04
ORD105433,Smartwatch FitPro,Wearables,FitPro,Souq,Alexandria,13903.91,4,55615.64,4.6,4619,7/31/2024,2024,7,July,2024Q3,55615.64
ORD105434,Dell Inspiron 3501,Computers,Dell,Amazon,Casablanca,8913.68,1,8913.68,2.97,1215,1/7/2024,2024,1,January,2024Q1,8913.68
ORD105435,Nike Air Max,Fashion,Nike,Souq,Dubai,3630.23,5,18151.15,1.46,2181,12/24/2024,2024,12,December,2024Q4,18151.15
ORD105436,T-shirt Cotton,Fashion,Generic,Souq,Giza,6326.18,4,25304.72,1.2,2827,7/20/2024,2024,7,July,2024Q3,25304.72
ORD105437,Bluetooth Headset,Accessories,JBL,Souq,Riyadh,2860.38,3,8581.14,4.81,4273,12/8/2024,2024,12,December,2024Q4,8581.14
ORD105438,T-shirt Cotton,Fashion,Generic,Souq,Dubai,14945.76,4,59783.04,3.54,1432,4/27/2024,2024,4,April,2024Q2,59783.04
ORD105439,Smartwatch FitPro,Wearables,FitPro,Souq,Cairo,4904.79,3,14714.37,2.04,2764,11/14/2024,2024,11,November,2024Q4,14714.37
ORD105440,Adidas Running Shoes,Fashion,Adidas,Amazon,Cairo,3685.24,2,7370.48,2.97,65,1/29/2024,2024,1,January,2024Q1,7370.48
ORD105441,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Dubai,7901.36,1,7901.36,4.47,399,12/19/2024,2024,12,December,2024Q4,7901.36
ORD105442,Nike Air Max,Fashion,Nike,Amazon,Casablanca,12181.79,5,60908.95,1.19,2210,6/26/2024,2024,6,June,2024Q2,60908.95
ORD105443,iPhone 13,Electronics,Apple,Jumia,Riyadh,9557.72,5,47788.6,3.87,2691,1/14/2024,2024,1,January,2024Q1,47788.6
ORD105444,Samsung Galaxy A14,Electronics,Samsung,Souq,Casablanca,10465.6,5,52328,4.81,47,6/5/2024,2024,6,June,2024Q2,52328
ORD105445,Nike Air Max,Fashion,Nike,Souq,Giza,15603.05,5,78015.25,4.42,2271,4/30/2024,2024,4,April,2024Q2,78015.25
ORD105446,T-shirt Cotton,Fashion,Generic,Souq,Riyadh,13277.27,4,53109.08,4.16,3288,6/27/2024,2024,6,June,2024Q2,53109.08
ORD105447,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Cairo,845.86,5,4229.3,4.15,630,2/3/2024,2024,2,February,2024Q1,4229.3
ORD105448,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Dubai,13330.84,4,53323.36,2.49,4824,11/9/2024,2024,11,November,2024Q4,53323.36
ORD105449,Nike Air Max,Fashion,Nike,Amazon,Riyadh,18474.17,5,92370.85,3.86,2483,5/3/2024,2024,5,May,2024Q2,92370.85
ORD105450,Smartwatch FitPro,Wearables,FitPro,Jumia,Giza,8765.99,2,17531.98,3.62,2540,12/6/2024,2024,12,December,2024Q4,17531.98
ORD105451,Samsung Galaxy A14,Electronics,Samsung,Amazon,Giza,7668.07,2,15336.14,4.13,3344,5/21/2024,2024,5,May,2024Q2,15336.14
ORD105452,Smartwatch FitPro,Wearables,FitPro,Amazon,Casablanca,19469.53,4,77878.12,4.85,2281,10/12/2024,2024,10,October,2024Q4,77878.12
ORD105453,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Giza,17280.67,3,51842.01,1.81,556,2/25/2024,2024,2,February,2024Q1,51842.01
ORD105454,T-shirt Cotton,Fashion,Generic,Jumia,Alexandria,14051.77,3,42155.31,2.1,912,2/16/2024,2024,2,February,2024Q1,42155.31
ORD105455,Smartwatch FitPro,Wearables,FitPro,Amazon,Dubai,5736.09,2,11472.18,1.53,3780,4/22/2024,2024,4,April,2024Q2,11472.18
ORD105456,Dell Inspiron 3501,Computers,Dell,Jumia,Casablanca,7446.95,3,22340.85,2.54,1822,7/9/2024,2024,7,July,2024Q3,22340.85
ORD105457,HP Pavilion Laptop,Computers,HP,Souq,Giza,11380.89,4,45523.56,3.45,1006,11/24/2024,2024,11,November,2024Q4,45523.56
ORD105458,Xiaomi Redmi Note 12,Electronics,Xiaomi,Jumia,Giza,1722.99,2,3445.98,3.64,3089,6/23/2024,2024,6,June,2024Q2,3445.98
ORD105459,T-shirt Cotton,Fashion,Generic,Souq,Giza,8821.18,2,17642.36,3.08,1152,12/18/2024,2024,12,December,2024Q4,17642.36
ORD105460,HP Pavilion Laptop,Computers,HP,Souq,Riyadh,15124.88,5,75624.4,4.88,4332,1/7/2024,2024,1,January,2024Q1,75624.4
ORD105461,Dell Inspiron 3501,Computers,Dell,Amazon,Casablanca,15899.46,5,79497.3,3.44,1798,1/15/2024,2024,1,January,2024Q1,79497.3
ORD105462,Nike Air Max,Fashion,Nike,Souq,Dubai,14881,5,74405,3,1638,2/5/2024,2024,2,February,2024Q1,74405
ORD105463,Nike Air Max,Fashion,Nike,Jumia,Riyadh,5642.98,5,28214.9,1.45,1722,4/1/2024,2024,4,April,2024Q2,28214.9
ORD105464,Nike Air Max,Fashion,Nike,Jumia,Casablanca,8998.12,1,8998.12,4.99,4132,7/18/2024,2024,7,July,2024Q3,8998.12
ORD105465,Adidas Running Shoes,Fashion,Adidas,Amazon,Giza,5072.25,5,25361.25,1.19,2902,4/9/2024,2024,4,April,2024Q2,25361.25
ORD105466,Dell Inspiron 3501,Computers,Dell,Jumia,Alexandria,13819.56,1,13819.56,2.97,2143,9/30/2024,2024,9,September,2024Q3,13819.56
ORD105467,HP Pavilion Laptop,Computers,HP,Souq,Giza,11648.2,4,46592.8,1.29,128,11/4/2024,2024,11,November,2024Q4,46592.8
ORD105468,Smartwatch FitPro,Wearables,FitPro,Amazon,Casablanca,13503.01,1,13503.01,2.84,4085,10/27/2024,2024,10,October,2024Q4,13503.01
ORD105469,Samsung Galaxy A14,Electronics,Samsung,Souq,Giza,13778.96,1,13778.96,4.03,2370,3/8/2024,2024,3,March,2024Q1,13778.96
ORD105470,T-shirt Cotton,Fashion,Generic,Amazon,Riyadh,15598.43,5,77992.15,2.83,3214,5/4/2024,2024,5,May,2024Q2,77992.15
ORD105471,HP Pavilion Laptop,Computers,HP,Souq,Casablanca,4506.1,3,13518.3,3.83,4043,4/2/2024,2024,4,April,2024Q2,13518.3
ORD105472,iPhone 13,Electronics,Apple,Jumia,Riyadh,5672.04,4,22688.16,4.17,2638,7/30/2024,2024,7,July,2024Q3,22688.16
ORD105473,Xiaomi Redmi Note 12,Electronics,Xiaomi,Amazon,Giza,9443.78,2,18887.56,2.78,1314,9/13/2024,2024,9,September,2024Q3,18887.56
ORD105474,iPhone 13,Electronics,Apple,Souq,Riyadh,17843.41,2,35686.82,3.99,2042,5/10/2024,2024,5,May,2024Q2,35686.82
ORD105475,iPhone 13,Electronics,Apple,Jumia,Cairo,14045.88,2,28091.76,2.05,621,1/31/2024,2024,1,January,2024Q1,28091.76
ORD105476,T-shirt Cotton,Fashion,Generic,Souq,Alexandria,19559.28,4,78237.12,1.3,2235,10/8/2024,2024,10,October,2024Q4,78237.12
ORD105477,Samsung Galaxy A14,Electronics,Samsung,Amazon,Casablanca,947.7,1,947.7,3.95,2594,3/14/2024,2024,3,March,2024Q1,947.7
ORD105478,Dell Inspiron 3501,Computers,Dell,Jumia,Riyadh,10027.92,5,50139.6,1.84,3323,7/12/2024,2024,7,July,2024Q3,50139.6
ORD105479,Xiaomi Redmi Note 12,Electronics,Xiaomi,Souq,Casablanca,15818.1,2,31636.2,2.59,3623,2/24/2024,2024,2,February,2024Q1,31636.2
